'Elapsed time','MLII','V1',
'12:34.658',-0.13,0.15,11111111110101010110000
'12:34.661',-0.14,0.135,11111111110100100000000
'12:34.664',-0.165,0.12,11111111110010011110000
'12:34.667',-0.17,0.135,11111111110010000100000
'12:34.669',-0.17,0.135,11111111110010000100000
'12:34.672',-0.155,0.15,11111111110011010010000
'12:34.675',-0.165,0.14,11111111110010011110000
'12:34.678',-0.185,0.115,11111111110000110110000
'12:34.681',-0.205,0.115,11111111101111001100000
'12:34.683',-0.215,0.13,11111111101110011000000
'12:34.686',-0.205,0.14,11111111101111001100000
'12:34.689',-0.185,0.145,11111111110000110110000
'12:34.692',-0.18,0.145,11111111110001010000000
'12:34.694',-0.185,0.14,11111111110000110110000
'12:34.697',-0.2,0.14,11111111101111100110000
'12:34.700',-0.2,0.155,11111111101111100110000
'12:34.703',-0.18,0.165,11111111110001010000000
'12:34.706',-0.17,0.18,11111111110010000100000
'12:34.708',-0.165,0.165,11111111110010011110000
'12:34.711',-0.185,0.135,11111111110000110110000
'12:34.714',-0.2,0.13,11111111101111100110000
'12:34.717',-0.2,0.125,11111111101111100110000
'12:34.719',-0.2,0.155,11111111101111100110000
'12:34.722',-0.185,0.17,11111111110000110110000
'12:34.725',-0.18,0.155,11111111110001010000000
'12:34.728',-0.195,0.125,11111111110000000000000
'12:34.731',-0.21,0.12,11111111101110110010000
'12:34.733',-0.22,0.13,11111111101101111110000
'12:34.736',-0.21,0.14,11111111101110110010000
'12:34.739',-0.2,0.135,11111111101111100110000
'12:34.742',-0.215,0.145,11111111101110011000000
'12:34.744',-0.215,0.135,11111111101110011000000
'12:34.747',-0.225,0.125,11111111101101100100000
'12:34.750',-0.23,0.125,11111111101101001010000
'12:34.753',-0.235,0.14,11111111101100101110000
'12:34.756',-0.23,0.155,11111111101101001010000
'12:34.758',-0.23,0.13,11111111101101001010000
'12:34.761',-0.245,0.12,11111111101011111010000
'12:34.764',-0.255,0.125,11111111101011000110000
'12:34.767',-0.26,0.135,11111111101010101100000
'12:34.769',-0.25,0.14,11111111101011100000000
'12:34.772',-0.235,0.15,11111111101100101110000
'12:34.775',-0.24,0.14,11111111101100010100000
'12:34.778',-0.245,0.13,11111111101011111010000
'12:34.781',-0.27,0.13,11111111101001111000000
'12:34.783',-0.255,0.15,11111111101011000110000
'12:34.786',-0.24,0.15,11111111101100010100000
'12:34.789',-0.215,0.17,11111111101110011000000
'12:34.792',-0.205,0.165,11111111101111001100000
'12:34.794',-0.22,0.15,11111111101101111110000
'12:34.797',-0.24,0.135,11111111101100010100000
'12:34.800',-0.235,0.145,11111111101100101110000
'12:34.803',-0.225,0.15,11111111101101100100000
'12:34.806',-0.21,0.165,11111111101110110010000
'12:34.808',-0.215,0.16,11111111101110011000000
'12:34.811',-0.215,0.135,11111111101110011000000
'12:34.814',-0.225,0.14,11111111101101100100000
'12:34.817',-0.22,0.16,11111111101101111110000
'12:34.819',-0.195,0.18,11111111110000000000000
'12:34.822',-0.19,0.175,11111111110000011010000
'12:34.825',-0.195,0.16,11111111110000000000000
'12:34.828',-0.2,0.155,11111111101111100110000
'12:34.831',-0.225,0.145,11111111101101100100000
'12:34.833',-0.225,0.165,11111111101101100100000
'12:34.836',-0.215,0.18,11111111101110011000000
'12:34.839',-0.215,0.2,11111111101110011000000
'12:34.842',-0.235,0.19,11111111101100101110000
'12:34.844',-0.235,0.18,11111111101100101110000
'12:34.847',-0.25,0.155,11111111101011100000000
'12:34.850',-0.265,0.15,11111111101010010010000
'12:34.853',-0.245,0.16,11111111101011111010000
'12:34.856',-0.22,0.175,11111111101101111110000
'12:34.858',-0.24,0.165,11111111101100010100000
'12:34.861',-0.25,0.155,11111111101011100000000
'12:34.864',-0.25,0.145,11111111101011100000000
'12:34.867',-0.25,0.15,11111111101011100000000
'12:34.869',-0.23,0.145,11111111101101001010000
'12:34.872',-0.2,0.155,11111111101111100110000
'12:34.875',-0.2,0.155,11111111101111100110000
'12:34.878',-0.21,0.145,11111111101110110010000
'12:34.881',-0.225,0.135,11111111101101100100000
'12:34.883',-0.225,0.16,11111111101101100100000
'12:34.886',-0.205,0.21,11111111101111001100000
'12:34.889',-0.175,0.27,11111111110001101010000
'12:34.892',-0.165,0.295,11111111110010011110000
'12:34.894',-0.165,0.285,11111111110010011110000
'12:34.897',-0.195,0.27,11111111110000000000000
'12:34.900',-0.215,0.235,11111111101110011000000
'12:34.903',-0.215,0.175,11111111101110011000000
'12:34.906',-0.205,0.065,11111111101111001100000
'12:34.908',-0.165,-0.125,11111111110010011110000
'12:34.911',-0.07,-0.335,11111111111010010000000
'12:34.914',0.065,-0.535,00000000000101010100000
'12:34.917',0.23,-0.665,00000000010010110100000
'12:34.919',0.41,-0.71,00000000100001100100000
'12:34.922',0.535,-0.685,00000000101011110100000
'12:34.925',0.575,-0.615,00000000101111000110000
'12:34.928',0.485,-0.55,00000000100111101110000
'12:34.931',0.275,-0.46,00000000010110100000000
'12:34.933',0.035,-0.33,00000000000010110110000
'12:34.936',-0.13,-0.2,11111111110101010110000
'12:34.939',-0.195,-0.065,11111111110000000000000
'12:34.942',-0.19,0.025,11111111110000011010000
'12:34.944',-0.18,0.07,11111111110001010000000
'12:34.947',-0.18,0.095,11111111110001010000000
'12:34.950',-0.185,0.115,11111111110000110110000
'12:34.953',-0.185,0.125,11111111110000110110000
'12:34.956',-0.17,0.13,11111111110010000100000
'12:34.958',-0.17,0.13,11111111110010000100000
'12:34.961',-0.195,0.105,11111111110000000000000
'12:34.964',-0.225,0.1,11111111101101100100000
'12:34.967',-0.235,0.1,11111111101100101110000
'12:34.969',-0.22,0.115,11111111101101111110000
'12:34.972',-0.205,0.12,11111111101111001100000
'12:34.975',-0.21,0.115,11111111101110110010000
'12:34.978',-0.22,0.095,11111111101101111110000
'12:34.981',-0.235,0.07,11111111101100101110000
'12:34.983',-0.245,0.075,11111111101011111010000
'12:34.986',-0.22,0.095,11111111101101111110000
'12:34.989',-0.205,0.11,11111111101111001100000
'12:34.992',-0.225,0.1,11111111101101100100000
'12:34.994',-0.225,0.08,11111111101101100100000
'12:34.997',-0.235,0.07,11111111101100101110000
'12:35.000',-0.235,0.085,11111111101100101110000
'12:35.003',-0.23,0.095,11111111101101001010000
'12:35.006',-0.235,0.11,11111111101100101110000
'12:35.008',-0.21,0.095,11111111101110110010000
'12:35.011',-0.225,0.085,11111111101101100100000
'12:35.014',-0.235,0.065,11111111101100101110000
'12:35.017',-0.225,0.085,11111111101101100100000
'12:35.019',-0.225,0.1,11111111101101100100000
'12:35.022',-0.215,0.105,11111111101110011000000
'12:35.025',-0.215,0.095,11111111101110011000000
'12:35.028',-0.23,0.075,11111111101101001010000
'12:35.031',-0.25,0.055,11111111101011100000000
'12:35.033',-0.27,0.055,11111111101001111000000
'12:35.036',-0.285,0.07,11111111101000101000000
'12:35.039',-0.29,0.07,11111111101000001110000
'12:35.042',-0.31,0.075,11111111100110100110000
'12:35.044',-0.325,0.06,11111111100101011000000
'12:35.047',-0.345,0.06,11111111100011101110000
'12:35.050',-0.335,0.07,11111111100100100010000
'12:35.053',-0.335,0.07,11111111100100100010000
'12:35.056',-0.33,0.085,11111111100100111100000
'12:35.058',-0.34,0.085,11111111100100001000000
'12:35.061',-0.355,0.065,11111111100010111010000
'12:35.064',-0.38,0.04,11111111100000110110000
'12:35.067',-0.36,0.06,11111111100010100000000
'12:35.069',-0.35,0.07,11111111100011010100000
'12:35.072',-0.33,0.11,11111111100100111100000
'12:35.075',-0.315,0.12,11111111100110001100000
'12:35.078',-0.29,0.125,11111111101000001110000
'12:35.081',-0.29,0.15,11111111101000001110000
'12:35.083',-0.27,0.17,11111111101001111000000
'12:35.086',-0.235,0.205,11111111101100101110000
'12:35.089',-0.19,0.22,11111111110000011010000
'12:35.092',-0.16,0.22,11111111110010111000000
'12:35.094',-0.15,0.19,11111111110011101100000
'12:35.097',-0.145,0.195,11111111110100000110000
'12:35.100',-0.14,0.205,11111111110100100000000
'12:35.103',-0.11,0.23,11111111110110111110000
'12:35.106',-0.105,0.24,11111111110111011000000
'12:35.108',-0.115,0.235,11111111110110100100000
'12:35.111',-0.125,0.225,11111111110101110000000
'12:35.114',-0.14,0.22,11111111110100100000000
'12:35.117',-0.13,0.23,11111111110101010110000
'12:35.119',-0.115,0.245,11111111110110100100000
'12:35.122',-0.1,0.24,11111111110111110010000
'12:35.125',-0.075,0.215,11111111111001110110000
'12:35.128',-0.08,0.21,11111111111001011100000
'12:35.131',-0.105,0.21,11111111110111011000000
'12:35.133',-0.12,0.195,11111111110110001010000
'12:35.136',-0.135,0.21,11111111110100111100000
'12:35.139',-0.125,0.2,11111111110101110000000
'12:35.142',-0.12,0.19,11111111110110001010000
'12:35.144',-0.135,0.18,11111111110100111100000
'12:35.147',-0.15,0.165,11111111110011101100000
'12:35.150',-0.175,0.165,11111111110001101010000
'12:35.153',-0.16,0.19,11111111110010111000000
'12:35.156',-0.155,0.185,11111111110011010010000
'12:35.158',-0.155,0.165,11111111110011010010000
'12:35.161',-0.17,0.15,11111111110010000100000
'12:35.164',-0.205,0.16,11111111101111001100000
'12:35.167',-0.205,0.155,11111111101111001100000
'12:35.169',-0.225,0.165,11111111101101100100000
'12:35.172',-0.215,0.16,11111111101110011000000
'12:35.175',-0.23,0.155,11111111101101001010000
'12:35.178',-0.245,0.125,11111111101011111010000
'12:35.181',-0.285,0.115,11111111101000101000000
'12:35.183',-0.275,0.125,11111111101001011110000
'12:35.186',-0.285,0.135,11111111101000101000000
'12:35.189',-0.27,0.14,11111111101001111000000
'12:35.192',-0.27,0.135,11111111101001111000000
'12:35.194',-0.265,0.115,11111111101010010010000
'12:35.197',-0.29,0.1,11111111101000001110000
'12:35.200',-0.295,0.11,11111111100111110100000
'12:35.203',-0.285,0.115,11111111101000101000000
'12:35.206',-0.265,0.14,11111111101010010010000
'12:35.208',-0.25,0.135,11111111101011100000000
'12:35.211',-0.25,0.115,11111111101011100000000
'12:35.214',-0.27,0.1,11111111101001111000000
'12:35.217',-0.275,0.1,11111111101001011110000
'12:35.219',-0.27,0.115,11111111101001111000000
'12:35.222',-0.26,0.125,11111111101010101100000
'12:35.225',-0.26,0.1,11111111101010101100000
'12:35.228',-0.275,0.08,11111111101001011110000
'12:35.231',-0.27,0.075,11111111101001111000000
'12:35.233',-0.275,0.075,11111111101001011110000
'12:35.236',-0.255,0.095,11111111101011000110000
'12:35.239',-0.255,0.11,11111111101011000110000
'12:35.242',-0.255,0.105,11111111101011000110000
'12:35.244',-0.27,0.095,11111111101001111000000
'12:35.247',-0.285,0.07,11111111101000101000000
'12:35.250',-0.285,0.07,11111111101000101000000
'12:35.253',-0.285,0.07,11111111101000101000000
'12:35.256',-0.285,0.07,11111111101000101000000
'12:35.258',-0.285,0.06,11111111101000101000000
'12:35.261',-0.31,0.035,11111111100110100110000
'12:35.264',-0.345,0.04,11111111100011101110000
'12:35.267',-0.36,0.085,11111111100010100000000
'12:35.269',-0.355,0.135,11111111100010111010000
'12:35.272',-0.36,0.165,11111111100010100000000
'12:35.275',-0.4,0.135,11111111011111001110000
'12:35.278',-0.455,0.05,11111111011010101110000
'12:35.281',-0.5,-0.05,11111111010111000010000
'12:35.283',-0.505,-0.185,11111111010110101000000
'12:35.286',-0.47,-0.315,11111111011001011110000
'12:35.289',-0.385,-0.465,11111111100000011100000
'12:35.292',-0.23,-0.575,11111111101101001010000
'12:35.294',-0.02,-0.665,11111111111110010110000
'12:35.297',0.155,-0.655,00000000001100101100000
'12:35.300',0.28,-0.58,00000000010110111100000
'12:35.303',0.25,-0.46,00000000010100011110000
'12:35.306',0.1,-0.325,00000000001000001100000
'12:35.308',-0.1,-0.21,11111111110111110010000
'12:35.311',-0.275,-0.11,11111111101001011110000
'12:35.314',-0.345,0,11111111100011101110000
'12:35.317',-0.32,0.125,11111111100101110010000
'12:35.319',-0.24,0.195,11111111101100010100000
'12:35.322',-0.16,0.235,11111111110010111000000
'12:35.325',-0.12,0.205,11111111110110001010000
'12:35.328',-0.13,0.175,11111111110101010110000
'12:35.331',-0.165,0.16,11111111110010011110000
'12:35.333',-0.19,0.18,11111111110000011010000
'12:35.336',-0.175,0.195,11111111110001101010000
'12:35.339',-0.145,0.215,11111111110100000110000
'12:35.342',-0.135,0.17,11111111110100111100000
'12:35.344',-0.145,0.155,11111111110100000110000
'12:35.347',-0.165,0.135,11111111110010011110000
'12:35.350',-0.135,0.135,11111111110100111100000
'12:35.353',-0.125,0.15,11111111110101110000000
'12:35.356',-0.1,0.155,11111111110111110010000
'12:35.358',-0.11,0.14,11111111110110111110000
'12:35.361',-0.105,0.12,11111111110111011000000
'12:35.364',-0.11,0.11,11111111110110111110000
'12:35.367',-0.12,0.12,11111111110110001010000
'12:35.369',-0.13,0.13,11111111110101010110000
'12:35.372',-0.11,0.145,11111111110110111110000
'12:35.375',-0.12,0.14,11111111110110001010000
'12:35.378',-0.125,0.12,11111111110101110000000
'12:35.381',-0.14,0.115,11111111110100100000000
'12:35.383',-0.135,0.11,11111111110100111100000
'12:35.386',-0.13,0.115,11111111110101010110000
'12:35.389',-0.12,0.12,11111111110110001010000
'12:35.392',-0.125,0.115,11111111110101110000000
'12:35.394',-0.13,0.11,11111111110101010110000
'12:35.397',-0.145,0.105,11111111110100000110000
'12:35.400',-0.145,0.11,11111111110100000110000
'12:35.403',-0.145,0.11,11111111110100000110000
'12:35.406',-0.13,0.105,11111111110101010110000
'12:35.408',-0.125,0.09,11111111110101110000000
'12:35.411',-0.13,0.08,11111111110101010110000
'12:35.414',-0.135,0.06,11111111110100111100000
'12:35.417',-0.15,0.065,11111111110011101100000
'12:35.419',-0.17,0.075,11111111110010000100000
'12:35.422',-0.15,0.09,11111111110011101100000
'12:35.425',-0.17,0.085,11111111110010000100000
'12:35.428',-0.175,0.07,11111111110001101010000
'12:35.431',-0.18,0.065,11111111110001010000000
'12:35.433',-0.185,0.07,11111111110000110110000
'12:35.436',-0.19,0.09,11111111110000011010000
'12:35.439',-0.19,0.1,11111111110000011010000
'12:35.442',-0.195,0.09,11111111110000000000000
'12:35.444',-0.215,0.08,11111111101110011000000
'12:35.447',-0.235,0.055,11111111101100101110000
'12:35.450',-0.25,0.055,11111111101011100000000
'12:35.453',-0.265,0.06,11111111101010010010000
'12:35.456',-0.245,0.06,11111111101011111010000
'12:35.458',-0.285,0.06,11111111101000101000000
'12:35.461',-0.285,0.045,11111111101000101000000
'12:35.464',-0.3,0.035,11111111100111011010000
'12:35.467',-0.32,0.065,11111111100101110010000
'12:35.469',-0.32,0.06,11111111100101110010000
'12:35.472',-0.33,0.075,11111111100100111100000
'12:35.475',-0.35,0.055,11111111100011010100000
'12:35.478',-0.38,0.04,11111111100000110110000
'12:35.481',-0.41,0.03,11111111011110011010000
'12:35.483',-0.425,0.04,11111111011101001010000
'12:35.486',-0.41,0.075,11111111011110011010000
'12:35.489',-0.415,0.09,11111111011110000000000
'12:35.492',-0.425,0.105,11111111011101001010000
'12:35.494',-0.44,0.095,11111111011011111100000
'12:35.497',-0.455,0.095,11111111011010101110000
'12:35.500',-0.45,0.12,11111111011011001000000
'12:35.503',-0.435,0.145,11111111011100010110000
'12:35.506',-0.41,0.18,11111111011110011010000
'12:35.508',-0.42,0.18,11111111011101100100000
'12:35.511',-0.41,0.17,11111111011110011010000
'12:35.514',-0.39,0.165,11111111100000000010000
'12:35.517',-0.375,0.17,11111111100001010000000
'12:35.519',-0.36,0.195,11111111100010100000000
'12:35.522',-0.34,0.22,11111111100100001000000
'12:35.525',-0.34,0.215,11111111100100001000000
'12:35.528',-0.35,0.195,11111111100011010100000
'12:35.531',-0.36,0.19,11111111100010100000000
'12:35.533',-0.355,0.19,11111111100010111010000
'12:35.536',-0.355,0.195,11111111100010111010000
'12:35.539',-0.33,0.205,11111111100100111100000
'12:35.542',-0.315,0.18,11111111100110001100000
'12:35.544',-0.315,0.15,11111111100110001100000
'12:35.547',-0.33,0.14,11111111100100111100000
'12:35.550',-0.33,0.155,11111111100100111100000
'12:35.553',-0.33,0.17,11111111100100111100000
'12:35.556',-0.305,0.18,11111111100111000000000
'12:35.558',-0.305,0.175,11111111100111000000000
'12:35.561',-0.305,0.15,11111111100111000000000
'12:35.564',-0.305,0.135,11111111100111000000000
'12:35.567',-0.31,0.14,11111111100110100110000
'12:35.569',-0.285,0.15,11111111101000101000000
'12:35.572',-0.255,0.16,11111111101011000110000
'12:35.575',-0.225,0.14,11111111101101100100000
'12:35.578',-0.225,0.12,11111111101101100100000
'12:35.581',-0.235,0.095,11111111101100101110000
'12:35.583',-0.23,0.095,11111111101101001010000
'12:35.586',-0.235,0.1,11111111101100101110000
'12:35.589',-0.21,0.115,11111111101110110010000
'12:35.592',-0.19,0.105,11111111110000011010000
'12:35.594',-0.195,0.075,11111111110000000000000
'12:35.597',-0.21,0.065,11111111101110110010000
'12:35.600',-0.195,0.07,11111111110000000000000
'12:35.603',-0.175,0.085,11111111110001101010000
'12:35.606',-0.16,0.095,11111111110010111000000
'12:35.608',-0.16,0.08,11111111110010111000000
'12:35.611',-0.155,0.07,11111111110011010010000
'12:35.614',-0.17,0.07,11111111110010000100000
'12:35.617',-0.165,0.08,11111111110010011110000
'12:35.619',-0.155,0.09,11111111110011010010000
'12:35.622',-0.16,0.085,11111111110010111000000
'12:35.625',-0.155,0.08,11111111110011010010000
'12:35.628',-0.145,0.09,11111111110100000110000
'12:35.631',-0.16,0.1,11111111110010111000000
'12:35.633',-0.17,0.145,11111111110010000100000
'12:35.636',-0.175,0.17,11111111110001101010000
'12:35.639',-0.21,0.165,11111111101110110010000
'12:35.642',-0.24,0.09,11111111101100010100000
'12:35.644',-0.27,-0.01,11111111101001111000000
'12:35.647',-0.27,-0.17,11111111101001111000000
'12:35.650',-0.21,-0.315,11111111101110110010000
'12:35.653',-0.08,-0.48,11111111111001011100000
'12:35.656',0.085,-0.595,00000000000110111100000
'12:35.658',0.295,-0.675,00000000011000001010000
'12:35.661',0.445,-0.695,00000000100100011100000
'12:35.664',0.56,-0.675,00000000101101111000000
'12:35.667',0.605,-0.585,00000000110001100010000
'12:35.669',0.57,-0.48,00000000101110101100000
'12:35.672',0.39,-0.37,00000000011111111100000
'12:35.675',0.16,-0.265,00000000001101000110000
'12:35.678',-0.025,-0.16,11111111111101111100000
'12:35.681',-0.11,-0.055,11111111110110111110000
'12:35.683',-0.12,0.045,11111111110110001010000
'12:35.686',-0.095,0.12,11111111111000001100000
'12:35.689',-0.075,0.14,11111111111001110110000
'12:35.692',-0.085,0.12,11111111111001000010000
'12:35.694',-0.135,0.09,11111111110100111100000
'12:35.697',-0.175,0.095,11111111110001101010000
'12:35.700',-0.195,0.08,11111111110000000000000
'12:35.703',-0.195,0.075,11111111110000000000000
'12:35.706',-0.215,0.085,11111111101110011000000
'12:35.708',-0.21,0.065,11111111101110110010000
'12:35.711',-0.245,0.045,11111111101011111010000
'12:35.714',-0.265,0.03,11111111101010010010000
'12:35.717',-0.31,0.04,11111111100110100110000
'12:35.719',-0.285,0.06,11111111101000101000000
'12:35.722',-0.275,0.08,11111111101001011110000
'12:35.725',-0.285,0.065,11111111101000101000000
'12:35.728',-0.3,0.04,11111111100111011010000
'12:35.731',-0.305,0.035,11111111100111000000000
'12:35.733',-0.32,0.02,11111111100101110010000
'12:35.736',-0.315,0.035,11111111100110001100000
'12:35.739',-0.305,0.055,11111111100111000000000
'12:35.742',-0.29,0.065,11111111101000001110000
'12:35.744',-0.29,0.065,11111111101000001110000
'12:35.747',-0.3,0.09,11111111100111011010000
'12:35.750',-0.265,0.13,11111111101010010010000
'12:35.753',-0.22,0.155,11111111101101111110000
'12:35.756',-0.175,0.21,11111111110001101010000
'12:35.758',-0.15,0.23,11111111110011101100000
'12:35.761',-0.145,0.24,11111111110100000110000
'12:35.764',-0.12,0.235,11111111110110001010000
'12:35.767',-0.12,0.23,11111111110110001010000
'12:35.769',-0.1,0.225,11111111110111110010000
'12:35.772',-0.09,0.23,11111111111000101000000
'12:35.775',-0.075,0.215,11111111111001110110000
'12:35.778',-0.08,0.2,11111111111001011100000
'12:35.781',-0.085,0.175,11111111111001000010000
'12:35.783',-0.075,0.17,11111111111001110110000
'12:35.786',-0.055,0.185,11111111111011011110000
'12:35.789',-0.04,0.19,11111111111100101110000
'12:35.792',-0.055,0.19,11111111111011011110000
'12:35.794',-0.06,0.185,11111111111011000100000
'12:35.797',-0.065,0.165,11111111111010101010000
'12:35.800',-0.055,0.17,11111111111011011110000
'12:35.803',-0.04,0.185,11111111111100101110000
'12:35.806',-0.025,0.19,11111111111101111100000
'12:35.808',-0.04,0.18,11111111111100101110000
'12:35.811',-0.045,0.18,11111111111100010100000
'12:35.814',-0.06,0.165,11111111111011000100000
'12:35.817',-0.05,0.17,11111111111011111000000
'12:35.819',-0.035,0.175,11111111111101001000000
'12:35.822',-0.015,0.185,11111111111110110000000
'12:35.825',-0.015,0.175,11111111111110110000000
'12:35.828',-0.04,0.155,11111111111100101110000
'12:35.831',-0.065,0.16,11111111111010101010000
'12:35.833',-0.07,0.165,11111111111010010000000
'12:35.836',-0.05,0.175,11111111111011111000000
'12:35.839',-0.035,0.185,11111111111101001000000
'12:35.842',-0.03,0.175,11111111111101100010000
'12:35.844',-0.045,0.15,11111111111100010100000
'12:35.847',-0.07,0.14,11111111111010010000000
'12:35.850',-0.085,0.15,11111111111001000010000
'12:35.853',-0.07,0.175,11111111111010010000000
'12:35.856',-0.055,0.18,11111111111011011110000
'12:35.858',-0.08,0.17,11111111111001011100000
'12:35.861',-0.08,0.155,11111111111001011100000
'12:35.864',-0.1,0.145,11111111110111110010000
'12:35.867',-0.115,0.15,11111111110110100100000
'12:35.869',-0.105,0.16,11111111110111011000000
'12:35.872',-0.105,0.16,11111111110111011000000
'12:35.875',-0.11,0.155,11111111110110111110000
'12:35.878',-0.135,0.135,11111111110100111100000
'12:35.881',-0.165,0.12,11111111110010011110000
'12:35.883',-0.17,0.125,11111111110010000100000
'12:35.886',-0.175,0.155,11111111110001101010000
'12:35.889',-0.17,0.165,11111111110010000100000
'12:35.892',-0.16,0.165,11111111110010111000000
'12:35.894',-0.18,0.155,11111111110001010000000
'12:35.897',-0.195,0.13,11111111110000000000000
'12:35.900',-0.205,0.14,11111111101111001100000
'12:35.903',-0.19,0.155,11111111110000011010000
'12:35.906',-0.19,0.16,11111111110000011010000
'12:35.908',-0.205,0.16,11111111101111001100000
'12:35.911',-0.21,0.15,11111111101110110010000
'12:35.914',-0.22,0.14,11111111101101111110000
'12:35.917',-0.225,0.14,11111111101101100100000
'12:35.919',-0.215,0.15,11111111101110011000000
'12:35.922',-0.21,0.155,11111111101110110010000
'12:35.925',-0.195,0.165,11111111110000000000000
'12:35.928',-0.22,0.13,11111111101101111110000
'12:35.931',-0.23,0.13,11111111101101001010000
'12:35.933',-0.245,0.125,11111111101011111010000
'12:35.936',-0.25,0.145,11111111101011100000000
'12:35.939',-0.23,0.145,11111111101101001010000
'12:35.942',-0.22,0.135,11111111101101111110000
'12:35.944',-0.23,0.115,11111111101101001010000
'12:35.947',-0.255,0.095,11111111101011000110000
'12:35.950',-0.255,0.095,11111111101011000110000
'12:35.953',-0.25,0.115,11111111101011100000000
'12:35.956',-0.24,0.12,11111111101100010100000
'12:35.958',-0.255,0.09,11111111101011000110000
'12:35.961',-0.265,0.085,11111111101010010010000
'12:35.964',-0.28,0.075,11111111101001000010000
'12:35.967',-0.3,0.085,11111111100111011010000
'12:35.969',-0.29,0.09,11111111101000001110000
'12:35.972',-0.295,0.105,11111111100111110100000
'12:35.975',-0.31,0.095,11111111100110100110000
'12:35.978',-0.325,0.075,11111111100101011000000
'12:35.981',-0.33,0.07,11111111100100111100000
'12:35.983',-0.315,0.055,11111111100110001100000
'12:35.986',-0.305,0.065,11111111100111000000000
'12:35.989',-0.29,0.065,11111111101000001110000
'12:35.992',-0.3,0.065,11111111100111011010000
'12:35.994',-0.31,0.075,11111111100110100110000
'12:35.997',-0.315,0.1,11111111100110001100000
'12:36.000',-0.285,0.14,11111111101000101000000
'12:36.003',-0.24,0.17,11111111101100010100000
'12:36.006',-0.2,0.21,11111111101111100110000
'12:36.008',-0.165,0.215,11111111110010011110000
'12:36.011',-0.155,0.215,11111111110011010010000
'12:36.014',-0.135,0.205,11111111110100111100000
'12:36.017',-0.115,0.22,11111111110110100100000
'12:36.019',-0.07,0.23,11111111111010010000000
'12:36.022',-0.045,0.22,11111111111100010100000
'12:36.025',-0.03,0.175,11111111111101100010000
'12:36.028',-0.045,0.16,11111111111100010100000
'12:36.031',-0.05,0.15,11111111111011111000000
'12:36.033',-0.055,0.16,11111111111011011110000
'12:36.036',-0.055,0.165,11111111111011011110000
'12:36.039',-0.04,0.17,11111111111100101110000
'12:36.042',-0.03,0.155,11111111111101100010000
'12:36.044',-0.025,0.14,11111111111101111100000
'12:36.047',-0.04,0.12,11111111111100101110000
'12:36.050',-0.04,0.11,11111111111100101110000
'12:36.053',-0.06,0.145,11111111111011000100000
'12:36.056',-0.04,0.16,11111111111100101110000
'12:36.058',-0.05,0.13,11111111111011111000000
'12:36.061',-0.055,0.12,11111111111011011110000
'12:36.064',-0.065,0.125,11111111111010101010000
'12:36.067',-0.055,0.13,11111111111011011110000
'12:36.069',-0.04,0.135,11111111111100101110000
'12:36.072',-0.035,0.16,11111111111101001000000
'12:36.075',-0.06,0.15,11111111111011000100000
'12:36.078',-0.05,0.125,11111111111011111000000
'12:36.081',-0.06,0.12,11111111111011000100000
'12:36.083',-0.065,0.12,11111111111010101010000
'12:36.086',-0.04,0.13,11111111111100101110000
'12:36.089',-0.025,0.145,11111111111101111100000
'12:36.092',-0.035,0.13,11111111111101001000000
'12:36.094',-0.045,0.13,11111111111100010100000
'12:36.097',-0.055,0.1,11111111111011011110000
'12:36.100',-0.035,0.1,11111111111101001000000
'12:36.103',-0.03,0.125,11111111111101100010000
'12:36.106',-0.03,0.135,11111111111101100010000
'12:36.108',-0.01,0.125,11111111111111001010000
'12:36.111',-0.025,0.115,11111111111101111100000
'12:36.114',-0.03,0.11,11111111111101100010000
'12:36.117',-0.05,0.125,11111111111011111000000
'12:36.119',-0.03,0.14,11111111111101100010000
'12:36.122',-0.015,0.155,11111111111110110000000
'12:36.125',-0.005,0.15,11111111111111100100000
'12:36.128',-0.005,0.14,11111111111111100100000
'12:36.131',-0.02,0.145,11111111111110010110000
'12:36.133',-0.02,0.175,11111111111110010110000
'12:36.136',-0.025,0.215,11111111111101111100000
'12:36.139',0,0.23,00000000000000000000000
'12:36.142',-0.015,0.2,11111111111110110000000
'12:36.144',-0.03,0.145,11111111111101100010000
'12:36.147',-0.06,0.055,11111111111011000100000
'12:36.150',-0.05,-0.04,11111111111011111000000
'12:36.153',0.01,-0.15,00000000000000110100000
'12:36.156',0.12,-0.27,00000000001001110100000
'12:36.158',0.26,-0.42,00000000010101010010000
'12:36.161',0.4,-0.545,00000000100000110000000
'12:36.164',0.52,-0.595,00000000101010100110000
'12:36.167',0.64,-0.61,00000000110100011010000
'12:36.169',0.705,-0.55,00000000111001110000000
'12:36.172',0.7,-0.47,00000000111001010110000
'12:36.175',0.54,-0.365,00000000101100001110000
'12:36.178',0.285,-0.295,00000000010111010110000
'12:36.181',0.065,-0.185,00000000000101010100000
'12:36.183',-0.045,-0.08,11111111111100010100000
'12:36.186',-0.1,0.01,11111111110111110010000
'12:36.189',-0.09,0.08,11111111111000101000000
'12:36.192',-0.085,0.11,11111111111001000010000
'12:36.194',-0.095,0.105,11111111111000001100000
'12:36.197',-0.11,0.1,11111111110110111110000
'12:36.200',-0.125,0.12,11111111110101110000000
'12:36.203',-0.14,0.125,11111111110100100000000
'12:36.206',-0.16,0.145,11111111110010111000000
